season,week,celebrity_name,simulated_vote_share,vote_percentage,avg_judge_score,status,num_valid_simulations,valid_percentage,method,final_rank
6,1,Kristi Yamaguchi,0.112253,11.225254,9.000000,存活,100000,100.000000,百分比结合法,1
6,1,Priscilla Presley,0.102155,10.215517,8.000000,存活,100000,100.000000,百分比结合法,2
6,1,Mario,0.101326,10.132646,8.000000,存活,100000,100.000000,百分比结合法,3
6,1,Marlee Matlin,0.094495,9.449516,7.333333,存活,100000,100.000000,百分比结合法,4
6,1,Jason Taylor,0.092411,9.241063,7.333333,存活,100000,100.000000,百分比结合法,5
6,1,Shannon Elizabeth,0.090098,9.009794,7.000000,存活,100000,100.000000,百分比结合法,6
6,1,Cristian de la Fuente,0.072650,7.264969,7.000000,存活,100000,100.000000,百分比结合法,7
6,1,Steve Guttenberg,0.077794,7.779370,6.000000,存活,100000,100.000000,百分比结合法,8
6,1,Marissa Jaret Winokur,0.077743,7.774301,6.000000,存活,100000,100.000000,百分比结合法,9
6,1,Penn Jillette,0.065467,6.546745,5.333333,存活,100000,100.000000,百分比结合法,10
6,1,Adam Carolla,0.062194,6.219443,5.000000,存活,100000,100.000000,百分比结合法,11
6,1,Monica Seles,0.051414,5.141382,5.000000,存活,100000,100.000000,百分比结合法,12
6,2,Kristi Yamaguchi,0.110887,11.088728,9.000000,存活,40114,40.114000,百分比结合法,1
6,2,Jason Taylor,0.110568,11.056759,9.000000,存活,40114,40.114000,百分比结合法,2
6,2,Mario,0.107040,10.704046,8.666667,存活,40114,40.114000,百分比结合法,3
6,2,Marlee Matlin,0.100457,10.045671,8.000000,存活,40114,40.114000,百分比结合法,4
6,2,Shannon Elizabeth,0.100415,10.041524,8.000000,存活,40114,40.114000,百分比结合法,5
6,2,Priscilla Presley,0.088378,8.837844,7.000000,存活,40114,40.114000,百分比结合法,6
6,2,Marissa Jaret Winokur,0.088339,8.833899,7.000000,存活,40114,40.114000,百分比结合法,7
6,2,Adam Carolla,0.076309,7.630899,6.333333,存活,40114,40.114000,百分比结合法,8
6,2,Cristian de la Fuente,0.067692,6.769163,6.666667,存活,40114,40.114000,百分比结合法,9
6,2,Steve Guttenberg,0.073364,7.336388,5.333333,存活,40114,40.114000,百分比结合法,10
6,2,Penn Jillette,0.046924,4.692356,5.666667,淘汰,40114,40.114000,百分比结合法,11
6,2,Monica Seles,0.029627,2.962723,5.000000,淘汰,40114,40.114000,百分比结合法,12
6,3,Kristi Yamaguchi,0.122998,12.299802,9.000000,存活,10672,10.672000,百分比结合法,1
6,3,Priscilla Presley,0.120066,12.006645,8.666667,存活,10672,10.672000,百分比结合法,2
6,3,Shannon Elizabeth,0.110150,11.014961,8.000000,存活,10672,10.672000,百分比结合法,3
6,3,Adam Carolla,0.114365,11.436488,7.000000,存活,10672,10.672000,百分比结合法,4
6,3,Jason Taylor,0.105237,10.523728,7.666667,存活,10672,10.672000,百分比结合法,5
6,3,Cristian de la Fuente,0.092705,9.270494,8.333333,存活,10672,10.672000,百分比结合法,6
6,3,Mario,0.110133,11.013311,7.000000,存活,10672,10.672000,百分比结合法,7
6,3,Marlee Matlin,0.109149,10.914893,7.000000,存活,10672,10.672000,百分比结合法,8
6,3,Marissa Jaret Winokur,0.112703,11.270327,6.333333,存活,10672,10.672000,百分比结合法,9
6,3,Steve Guttenberg,0.002494,0.249353,7.000000,淘汰,10672,10.672000,百分比结合法,10
6,4,Jason Taylor,0.137462,13.746197,9.666667,存活,33323,33.323000,百分比结合法,1
6,4,Kristi Yamaguchi,0.136780,13.677998,9.666667,存活,33323,33.323000,百分比结合法,2
6,4,Shannon Elizabeth,0.135976,13.597594,9.333333,存活,33323,33.323000,百分比结合法,3
6,4,Marissa Jaret Winokur,0.115955,11.595516,8.000000,存活,33323,33.323000,百分比结合法,4
6,4,Marlee Matlin,0.115742,11.574242,8.000000,存活,33323,33.323000,百分比结合法,5
6,4,Mario,0.114792,11.479186,8.000000,存活,33323,33.323000,百分比结合法,6
6,4,Cristian de la Fuente,0.101250,10.125029,8.666667,存活,33323,33.323000,百分比结合法,7
6,4,Priscilla Presley,0.106493,10.649280,7.333333,存活,33323,33.323000,百分比结合法,8
6,4,Adam Carolla,0.035550,3.554958,6.333333,淘汰,33323,33.323000,百分比结合法,9
6,5,Kristi Yamaguchi,0.162747,16.274704,9.666667,存活,23511,23.511000,百分比结合法,1
6,5,Mario,0.154248,15.424758,9.000000,存活,23511,23.511000,百分比结合法,2
6,5,Jason Taylor,0.153121,15.312089,9.000000,存活,23511,23.511000,百分比结合法,3
6,5,Marissa Jaret Winokur,0.139822,13.982237,8.000000,存活,23511,23.511000,百分比结合法,4
6,5,Shannon Elizabeth,0.133632,13.363152,7.666667,存活,23511,23.511000,百分比结合法,5
6,5,Marlee Matlin,0.128201,12.820115,7.333333,存活,23511,23.511000,百分比结合法,6
6,5,Cristian de la Fuente,0.108507,10.850744,7.666667,存活,23511,23.511000,百分比结合法,7
6,5,Priscilla Presley,0.019722,1.972200,7.000000,淘汰,23511,23.511000,百分比结合法,8
6,6,Kristi Yamaguchi,0.180255,18.025453,10.000000,存活,41123,41.123000,百分比结合法,1
6,6,Mario,0.169890,16.988961,9.333333,存活,41123,41.123000,百分比结合法,2
6,6,Marissa Jaret Winokur,0.160264,16.026399,8.666667,存活,41123,41.123000,百分比结合法,3
6,6,Cristian de la Fuente,0.133753,13.375331,9.000000,存活,41123,41.123000,百分比结合法,4
6,6,Shannon Elizabeth,0.148085,14.808501,8.000000,存活,41123,41.123000,百分比结合法,5
6,6,Jason Taylor,0.144214,14.421407,8.000000,存活,41123,41.123000,百分比结合法,6
6,6,Marlee Matlin,0.063539,6.353947,7.000000,淘汰,41123,41.123000,百分比结合法,7
6,7,Mario,0.221484,22.148417,8.500000,存活,14327,14.327000,百分比结合法,1
6,7,Jason Taylor,0.199781,19.978131,9.166667,存活,14327,14.327000,百分比结合法,2
6,7,Kristi Yamaguchi,0.199193,19.919255,9.000000,存活,14327,14.327000,百分比结合法,3
6,7,Marissa Jaret Winokur,0.193432,19.343193,8.666667,存活,14327,14.327000,百分比结合法,4
6,7,Cristian de la Fuente,0.182657,18.265660,7.666667,存活,14327,14.327000,百分比结合法,5
6,7,Shannon Elizabeth,0.003453,0.345343,8.500000,淘汰,14327,14.327000,百分比结合法,6
6,8,Jason Taylor,0.288812,28.881163,8.666667,存活,12647,12.647000,百分比结合法,1
6,8,Marissa Jaret Winokur,0.283111,28.311075,8.333333,存活,12647,12.647000,百分比结合法,2
6,8,Kristi Yamaguchi,0.228831,22.883150,9.166667,存活,12647,12.647000,百分比结合法,3
6,8,Cristian de la Fuente,0.195477,19.547726,9.500000,存活,12647,12.647000,百分比结合法,4
6,8,Mario,0.003769,0.376886,8.833333,淘汰,12647,12.647000,百分比结合法,5
6,9,Kristi Yamaguchi,0.347181,34.718118,9.500000,存活,21676,21.676000,百分比结合法,1
6,9,Jason Taylor,0.337969,33.796928,9.166667,存活,21676,21.676000,百分比结合法,2
6,9,Cristian de la Fuente,0.289884,28.988357,9.333333,存活,21676,21.676000,百分比结合法,3
6,9,Marissa Jaret Winokur,0.024966,2.496598,8.666667,淘汰,21676,21.676000,百分比结合法,4
6,10,Kristi Yamaguchi,0.367507,36.750692,10.000000,淘汰,100000,100.000000,百分比结合法,1
6,10,Jason Taylor,0.354003,35.400308,9.500000,淘汰,100000,100.000000,百分比结合法,2
6,10,Cristian de la Fuente,0.278490,27.849000,8.666667,淘汰,100000,100.000000,百分比结合法,3
7,1,Brooke Burke,0.095475,9.547536,8.166667,存活,33836,33.836000,百分比结合法,1
7,1,Toni Braxton,0.092123,9.212263,7.500000,存活,33836,33.836000,百分比结合法,2
7,1,Lance Bass,0.088017,8.801665,7.166667,存活,33836,33.836000,百分比结合法,3
7,1,Warren Sapp,0.087497,8.749746,7.166667,存活,33836,33.836000,百分比结合法,4
7,1,Misty May-Treanor,0.085463,8.546328,7.000000,存活,33836,33.836000,百分比结合法,5
7,1,Cody Linley,0.084979,8.497909,6.833333,存活,33836,33.836000,百分比结合法,6
7,1,Maurice Greene,0.079520,7.952001,6.500000,存活,33836,33.836000,百分比结合法,7
7,1,Susan Lucci,0.079075,7.907525,6.166667,存活,33836,33.836000,百分比结合法,8
7,1,Kim Kardashian,0.077456,7.745558,6.166667,存活,33836,33.836000,百分比结合法,9
7,1,Rocco DiSpirito,0.074690,7.468982,5.833333,存活,33836,33.836000,百分比结合法,10
7,1,Cloris Leachman,0.070810,7.081033,5.333333,存活,33836,33.836000,百分比结合法,11
7,1,Ted McGinley,0.060522,6.052239,6.166667,淘汰,33836,33.836000,百分比结合法,12
7,1,Jeffrey Ross,0.024372,2.437214,4.000000,淘汰,33836,33.836000,百分比结合法,13
7,2,Warren Sapp,0.108998,10.899822,8.000000,存活,18630,18.630000,百分比结合法,1
7,2,Brooke Burke,0.107719,10.771937,8.000000,存活,18630,18.630000,百分比结合法,2
7,2,Toni Braxton,0.106323,10.632271,7.666667,存活,18630,18.630000,百分比结合法,3
7,2,Susan Lucci,0.100709,10.070873,7.000000,存活,18630,18.630000,百分比结合法,4
7,2,Cody Linley,0.100026,10.002604,7.000000,存活,18630,18.630000,百分比结合法,5
7,2,Lance Bass,0.099856,9.985606,6.666667,存活,18630,18.630000,百分比结合法,6
7,2,Maurice Greene,0.094784,9.478359,6.333333,存活,18630,18.630000,百分比结合法,7
7,2,Rocco DiSpirito,0.092206,9.220612,5.333333,存活,18630,18.630000,百分比结合法,8
7,2,Misty May-Treanor,0.068172,6.817204,7.000000,淘汰,18630,18.630000,百分比结合法,9
7,2,Cloris Leachman,0.089861,8.986148,5.000000,存活,18630,18.630000,百分比结合法,10
7,2,Kim Kardashian,0.031346,3.134564,5.666667,淘汰,18630,18.630000,百分比结合法,11
7,3,Brooke Burke,0.136247,13.624742,9.333333,存活,100000,100.000000,百分比结合法,1
7,3,Warren Sapp,0.124678,12.467812,8.333333,存活,100000,100.000000,百分比结合法,2
7,3,Maurice Greene,0.119619,11.961859,8.000000,存活,100000,100.000000,百分比结合法,3
7,3,Toni Braxton,0.111357,11.135743,7.333333,存活,100000,100.000000,百分比结合法,4
7,3,Lance Bass,0.111095,11.109535,7.333333,存活,100000,100.000000,百分比结合法,5
7,3,Cody Linley,0.107641,10.764094,7.000000,存活,100000,100.000000,百分比结合法,6
7,3,Susan Lucci,0.107490,10.749029,7.000000,存活,100000,100.000000,百分比结合法,7
7,3,Rocco DiSpirito,0.099139,9.913866,6.666667,存活,100000,100.000000,百分比结合法,8
7,3,Cloris Leachman,0.082733,8.273320,5.333333,存活,100000,100.000000,百分比结合法,9
7,4,Lance Bass,0.135349,13.534885,8.666667,存活,33649,33.649000,百分比结合法,1
7,4,Brooke Burke,0.131630,13.162956,8.666667,存活,33649,33.649000,百分比结合法,2
7,4,Susan Lucci,0.126228,12.622848,8.000000,存活,33649,33.649000,百分比结合法,3
7,4,Cody Linley,0.121048,12.104782,7.666667,存活,33649,33.649000,百分比结合法,4
7,4,Cloris Leachman,0.115612,11.561222,7.333333,存活,33649,33.649000,百分比结合法,5
7,4,Toni Braxton,0.115525,11.552521,7.333333,存活,33649,33.649000,百分比结合法,6
7,4,Warren Sapp,0.114106,11.410566,7.333333,存活,33649,33.649000,百分比结合法,7
7,4,Maurice Greene,0.104017,10.401706,6.666667,存活,33649,33.649000,百分比结合法,8
7,4,Rocco DiSpirito,0.036485,3.648514,6.000000,淘汰,33649,33.649000,百分比结合法,9
7,5,Brooke Burke,0.149624,14.962415,9.666667,存活,11690,11.690000,百分比结合法,1
7,5,Cody Linley,0.150687,15.068725,9.333333,存活,11690,11.690000,百分比结合法,2
7,5,Maurice Greene,0.142064,14.206351,9.000000,存活,11690,11.690000,百分比结合法,3
7,5,Warren Sapp,0.132261,13.226079,8.333333,存活,11690,11.690000,百分比结合法,4
7,5,Cloris Leachman,0.146539,14.653916,7.000000,存活,11690,11.690000,百分比结合法,5
7,5,Lance Bass,0.145157,14.515738,7.000000,存活,11690,11.690000,百分比结合法,6
7,5,Susan Lucci,0.130803,13.080310,7.333333,存活,11690,11.690000,百分比结合法,7
7,5,Toni Braxton,0.002865,0.286466,7.333333,淘汰,11690,11.690000,百分比结合法,8
7,6,Lance Bass,0.176958,17.695750,9.000000,存活,40901,40.901000,百分比结合法,1
7,6,Brooke Burke,0.165436,16.543642,8.666667,存活,40901,40.901000,百分比结合法,2
7,6,Warren Sapp,0.162851,16.285103,8.333333,存活,40901,40.901000,百分比结合法,3
7,6,Cody Linley,0.153173,15.317340,7.666667,存活,40901,40.901000,百分比结合法,4
7,6,Susan Lucci,0.152916,15.291569,7.666667,存活,40901,40.901000,百分比结合法,5
7,6,Maurice Greene,0.137290,13.729023,7.000000,存活,40901,40.901000,百分比结合法,6
7,6,Cloris Leachman,0.051376,5.137572,5.000000,淘汰,40901,40.901000,百分比结合法,7
7,7,Brooke Burke,0.211703,21.170280,10.000000,存活,12705,12.705000,百分比结合法,1
7,7,Cody Linley,0.216233,21.623292,7.333333,存活,12705,12.705000,百分比结合法,2
7,7,Lance Bass,0.185097,18.509662,8.333333,存活,12705,12.705000,百分比结合法,3
7,7,Maurice Greene,0.180868,18.086841,8.333333,存活,12705,12.705000,百分比结合法,4
7,7,Warren Sapp,0.202433,20.243345,7.000000,存活,12705,12.705000,百分比结合法,5
7,7,Susan Lucci,0.003666,0.366580,8.000000,淘汰,12705,12.705000,百分比结合法,6
7,8,Brooke Burke,0.229136,22.913643,9.166667,存活,40636,40.636000,百分比结合法,1
7,8,Warren Sapp,0.230722,23.072237,9.000000,存活,40636,40.636000,百分比结合法,2
7,8,Lance Bass,0.216856,21.685571,8.333333,存活,40636,40.636000,百分比结合法,3
7,8,Cody Linley,0.220066,22.006616,8.000000,存活,40636,40.636000,百分比结合法,4
7,8,Maurice Greene,0.103219,10.321933,8.000000,淘汰,40636,40.636000,百分比结合法,5
7,9,Lance Bass,0.310687,31.068693,9.500000,存活,60743,60.743000,百分比结合法,1
7,9,Warren Sapp,0.267012,26.701175,8.166667,存活,60743,60.743000,百分比结合法,2
7,9,Brooke Burke,0.262877,26.287684,8.166667,存活,60743,60.743000,百分比结合法,3
7,9,Cody Linley,0.159424,15.942448,7.666667,淘汰,60743,60.743000,百分比结合法,4
7,10,Brooke Burke,0.344684,34.468414,10.000000,淘汰,100000,100.000000,百分比结合法,1
7,10,Lance Bass,0.328594,32.859356,9.166667,淘汰,100000,100.000000,百分比结合法,2
7,10,Warren Sapp,0.326722,32.672229,9.166667,淘汰,100000,100.000000,百分比结合法,3
8,1,Shawn Johnson,0.096974,9.697398,7.666667,存活,100000,100.000000,百分比结合法,1
8,1,Melissa Rycroft,0.095171,9.517060,7.666667,存活,100000,100.000000,百分比结合法,2
8,1,Gilles Marini,0.082964,8.296400,8.000000,存活,100000,100.000000,百分比结合法,3
8,1,Lil' Kim,0.089831,8.983109,7.000000,存活,100000,100.000000,百分比结合法,4
8,1,Chuck Wicks,0.085644,8.564443,6.666667,存活,100000,100.000000,百分比结合法,5
8,1,David Alan Grier,0.082303,8.230310,6.333333,存活,100000,100.000000,百分比结合法,6
8,1,Denise Richards,0.078190,7.819036,6.000000,存活,100000,100.000000,百分比结合法,7
8,1,Holly Madison,0.075197,7.519730,6.000000,存活,100000,100.000000,百分比结合法,8
8,1,Belinda Carlisle,0.073156,7.315553,5.666667,存活,100000,100.000000,百分比结合法,9
8,1,Lawrence Taylor,0.068559,6.855879,5.333333,存活,100000,100.000000,百分比结合法,10
8,1,Steve-O,0.057249,5.724905,5.666667,存活,100000,100.000000,百分比结合法,11
8,1,Ty Murray,0.060285,6.028453,4.666667,存活,100000,100.000000,百分比结合法,12
8,1,Steve Wozniak,0.054477,5.447724,4.333333,存活,100000,100.000000,百分比结合法,13
8,2,Melissa Rycroft,0.100560,10.055967,8.666667,存活,8626,8.626000,百分比结合法,1
8,2,Gilles Marini,0.085634,8.563441,9.000000,存活,8626,8.626000,百分比结合法,2
8,2,Shawn Johnson,0.092986,9.298625,8.000000,存活,8626,8.626000,百分比结合法,3
8,2,Lil' Kim,0.091323,9.132254,7.666667,存活,8626,8.626000,百分比结合法,4
8,2,Denise Richards,0.083497,8.349709,7.000000,存活,8626,8.626000,百分比结合法,5
8,2,Chuck Wicks,0.079231,7.923077,6.666667,存活,8626,8.626000,百分比结合法,6
8,2,Lawrence Taylor,0.078997,7.899703,6.666667,存活,8626,8.626000,百分比结合法,7
8,2,Ty Murray,0.078966,7.896570,6.666667,存活,8626,8.626000,百分比结合法,8
8,2,David Alan Grier,0.086512,8.651231,5.666667,存活,8626,8.626000,百分比结合法,9
8,2,Holly Madison,0.082596,8.259565,6.000000,存活,8626,8.626000,百分比结合法,10
8,2,Steve Wozniak,0.082414,8.241427,5.666667,存活,8626,8.626000,百分比结合法,11
8,2,Steve-O,0.054810,5.481007,4.666667,存活,8626,8.626000,百分比结合法,12
8,2,Belinda Carlisle,0.002474,0.247425,6.000000,淘汰,8626,8.626000,百分比结合法,13
8,3,Shawn Johnson,0.114172,11.417230,9.000000,存活,12970,12.970000,百分比结合法,1
8,3,Melissa Rycroft,0.111318,11.131827,9.000000,存活,12970,12.970000,百分比结合法,2
8,3,Lil' Kim,0.106408,10.640831,8.333333,存活,12970,12.970000,百分比结合法,3
8,3,Gilles Marini,0.093345,9.334507,9.000000,存活,12970,12.970000,百分比结合法,4
8,3,David Alan Grier,0.103658,10.365784,8.000000,存活,12970,12.970000,百分比结合法,5
8,3,Chuck Wicks,0.098660,9.865985,7.666667,存活,12970,12.970000,百分比结合法,6
8,3,Ty Murray,0.097175,9.717482,7.666667,存活,12970,12.970000,百分比结合法,7
8,3,Lawrence Taylor,0.084533,8.453280,6.666667,存活,12970,12.970000,百分比结合法,8
8,3,Holly Madison,0.070970,7.097036,5.666667,存活,12970,12.970000,百分比结合法,9
8,3,Steve-O,0.063950,6.395021,5.000000,存活,12970,12.970000,百分比结合法,10
8,3,Steve Wozniak,0.052751,5.275127,3.333333,存活,12970,12.970000,百分比结合法,11
8,3,Denise Richards,0.003059,0.305890,5.333333,淘汰,12970,12.970000,百分比结合法,12
8,4,Melissa Rycroft,0.120066,12.006597,9.666667,存活,50660,50.660000,百分比结合法,1
8,4,Gilles Marini,0.103764,10.376419,10.000000,存活,50660,50.660000,百分比结合法,2
8,4,Lil' Kim,0.116074,11.607389,9.000000,存活,50660,50.660000,百分比结合法,3
8,4,Ty Murray,0.111112,11.111170,8.333333,存活,50660,50.660000,百分比结合法,4
8,4,Shawn Johnson,0.110294,11.029408,8.333333,存活,50660,50.660000,百分比结合法,5
8,4,David Alan Grier,0.101682,10.168222,7.333333,存活,50660,50.660000,百分比结合法,6
8,4,Chuck Wicks,0.100898,10.089755,7.333333,存活,50660,50.660000,百分比结合法,7
8,4,Lawrence Taylor,0.086647,8.664671,6.333333,存活,50660,50.660000,百分比结合法,8
8,4,Holly Madison,0.054663,5.466253,5.333333,淘汰,50660,50.660000,百分比结合法,9
8,4,Steve-O,0.057648,5.764786,5.000000,存活,50660,50.660000,百分比结合法,10
8,4,Steve Wozniak,0.037153,3.715330,4.000000,淘汰,50660,50.660000,百分比结合法,11
8,5,Gilles Marini,0.121327,12.132682,9.666667,存活,10282,10.282000,百分比结合法,1
8,5,Shawn Johnson,0.132503,13.250334,8.666667,存活,10282,10.282000,百分比结合法,2
8,5,Lil' Kim,0.132496,13.249573,8.666667,存活,10282,10.282000,百分比结合法,3
8,5,Melissa Rycroft,0.125993,12.599274,8.333333,存活,10282,10.282000,百分比结合法,4
8,5,Ty Murray,0.139106,13.910604,7.000000,存活,10282,10.282000,百分比结合法,5
8,5,Chuck Wicks,0.119920,11.992003,7.666667,存活,10282,10.282000,百分比结合法,6
8,5,Lawrence Taylor,0.132418,13.241809,6.666667,存活,10282,10.282000,百分比结合法,7
