celebrity_name,celebrity_age_during_season,celebrity_homecountry/region,celebrity_industry,simulated_vote_share,avg_judge_score
Von Miller,27,United States,Athlete,0.10529,7.25
Von Miller,27,United States,Athlete,0.112284,8.0
Von Miller,27,United States,Athlete,0.079067,8.666667
Antonio Brown,27,United States,Athlete,0.089804,7.0
Antonio Brown,27,United States,Athlete,0.085218,6.333333
Antonio Brown,27,United States,Athlete,0.089766,6.666667
Antonio Brown,27,United States,Athlete,0.113947,8.75
Antonio Brown,27,United States,Athlete,0.094875,6.5
Antonio Brown,27,United States,Athlete,0.125922,9.0
Antonio Brown,27,United States,Athlete,0.143332,8.666667
Antonio Brown,27,United States,Athlete,0.196703,9.0
Antonio Brown,27,United States,Athlete,0.118715,9.166667
Paige VanZant,22,United States,Athlete,0.089655,7.0
Paige VanZant,22,United States,Athlete,0.106431,8.0
Paige VanZant,22,United States,Athlete,0.102363,7.666667
Paige VanZant,22,United States,Athlete,0.116943,9.0
Paige VanZant,22,United States,Athlete,0.112059,7.75
Paige VanZant,22,United States,Athlete,0.129479,9.333333
Paige VanZant,22,United States,Athlete,0.134433,9.166667
Paige VanZant,22,United States,Athlete,0.203945,9.333333
Paige VanZant,22,United States,Athlete,0.236758,9.833333
Paige VanZant,22,United States,Athlete,0.343535,9.888867
Geraldo Rivera,72,United States,Journalist,0.055109,4.333333
Geraldo Rivera,72,United States,Journalist,0.016665,4.333333
Nyle DiMarco,26,United States,Model,0.097202,7.666667
Nyle DiMarco,26,United States,Model,0.088513,6.666667
Nyle DiMarco,26,United States,Model,0.110154,8.333333
Nyle DiMarco,26,United States,Model,0.10953,8.5
Nyle DiMarco,26,United States,Model,0.131842,9.25
Nyle DiMarco,26,United States,Model,0.115767,8.333333
Nyle DiMarco,26,United States,Model,0.134826,9.333333
Nyle DiMarco,26,United States,Model,0.209114,9.666667
Nyle DiMarco,26,United States,Model,0.227696,9.5
Nyle DiMarco,26,United States,Model,0.334337,9.6666
Ginger Zee,35,United States,News Anchor,0.095093,7.666667
Ginger Zee,35,United States,News Anchor,0.091148,7.0
Ginger Zee,35,United States,News Anchor,0.090967,7.0
Ginger Zee,35,United States,News Anchor,0.113438,9.0
Ginger Zee,35,United States,News Anchor,0.112298,8.0
Ginger Zee,35,United States,News Anchor,0.109228,8.0
Ginger Zee,35,United States,News Anchor,0.130484,9.166667
Ginger Zee,35,United States,News Anchor,0.204112,10.0
Ginger Zee,35,United States,News Anchor,0.220751,9.333333
Ginger Zee,35,United States,News Anchor,0.322128,9.4444
Wanya Morris,42,United States,Singer/Rapper,0.099189,7.666667
Wanya Morris,42,United States,Singer/Rapper,0.107731,8.0
Wanya Morris,42,United States,Singer/Rapper,0.108185,8.0
Wanya Morris,42,United States,Singer/Rapper,0.115304,8.75
Wanya Morris,42,United States,Singer/Rapper,0.109973,7.5
Wanya Morris,42,United States,Singer/Rapper,0.136011,9.666667
Wanya Morris,42,United States,Singer/Rapper,0.135323,9.166667
Wanya Morris,42,United States,Singer/Rapper,0.183923,8.333333
Wanya Morris,42,United States,Singer/Rapper,0.19608,10.0
Marla Maples,52,United States,TV Personality,0.08826,7.0
Marla Maples,52,United States,TV Personality,0.087712,6.666667
Marla Maples,52,United States,TV Personality,0.092453,7.0
Marla Maples,52,United States,TV Personality,0.002324,7.0
Jake T. Austin,21,United States,Actor/Actress,0.06966,5.5
Jake T. Austin,21,United States,Actor/Actress,0.002513,6.0
Maureen McCormick,60,United States,Actor/Actress,0.069375,5.5
Maureen McCormick,60,United States,Actor/Actress,0.078846,6.5
Maureen McCormick,60,United States,Actor/Actress,0.094298,7.0
Maureen McCormick,60,United States,Actor/Actress,0.09948,8.0
Maureen McCormick,60,United States,Actor/Actress,0.109287,8.0
Maureen McCormick,60,United States,Actor/Actress,0.112825,7.75
Maureen McCormick,60,United States,Actor/Actress,0.007781,8.25
Marilu Henner,64,United States,Actor/Actress,0.084856,6.75
Marilu Henner,64,United States,Actor/Actress,0.082321,6.75
Marilu Henner,64,United States,Actor/Actress,0.094524,7.0
Marilu Henner,64,United States,Actor/Actress,0.092427,7.0
Marilu Henner,64,United States,Actor/Actress,0.12254,9.0
Marilu Henner,64,United States,Actor/Actress,0.123121,8.5
Marilu Henner,64,United States,Actor/Actress,0.166343,8.0
Marilu Henner,64,United States,Actor/Actress,0.168228,7.666667
Marilu Henner,64,United States,Actor/Actress,0.003104,9.0
Ryan Lochte,32,United States,Athlete,0.074292,6.0
Ryan Lochte,32,United States,Athlete,0.083008,6.0
Ryan Lochte,32,United States,Athlete,0.083318,6.25
Ryan Lochte,32,United States,Athlete,0.094801,7.333333
Ryan Lochte,32,United States,Athlete,0.107404,8.0
Ryan Lochte,32,United States,Athlete,0.10657,7.5
Ryan Lochte,32,United States,Athlete,0.154194,8.25
Ryan Lochte,32,United States,Athlete,0.002455,8.666667
Calvin Johnson Jr.,30,United States,Athlete,0.080279,6.5
Calvin Johnson Jr.,30,United States,Athlete,0.082895,7.0
Calvin Johnson Jr.,30,United States,Athlete,0.104257,8.0
Calvin Johnson Jr.,30,United States,Athlete,0.096718,7.666667
Calvin Johnson Jr.,30,United States,Athlete,0.106929,8.0
Calvin Johnson Jr.,30,United States,Athlete,0.131484,9.25
Calvin Johnson Jr.,30,United States,Athlete,0.146284,9.25
Calvin Johnson Jr.,30,United States,Athlete,0.165224,10.0
Calvin Johnson Jr.,30,United States,Athlete,0.192444,9.25
Calvin Johnson Jr.,30,United States,Athlete,0.266704,9.333333
Calvin Johnson Jr.,30,United States,Athlete,0.263703,9.583275
Laurie Hernandez,16,United States,Athlete,0.095027,7.75
Laurie Hernandez,16,United States,Athlete,0.09478,8.0
Laurie Hernandez,16,United States,Athlete,0.10172,7.75
Laurie Hernandez,16,United States,Athlete,0.121254,10.0
Laurie Hernandez,16,United States,Athlete,0.111253,8.333333
Laurie Hernandez,16,United States,Athlete,0.132214,9.25
Laurie Hernandez,16,United States,Athlete,0.136742,8.625
Laurie Hernandez,16,United States,Athlete,0.179019,11.0
Laurie Hernandez,16,United States,Athlete,0.207435,10.0
Laurie Hernandez,16,United States,Athlete,0.231206,10.0
Laurie Hernandez,16,United States,Athlete,0.27104,9.8333
Amber Rose,32,United States,Model,0.073653,6.0
Amber Rose,32,United States,Model,0.083678,6.0
Amber Rose,32,United States,Model,0.082069,6.25
Amber Rose,32,United States,Model,0.096533,8.0
Amber Rose,32,United States,Model,0.106538,8.0
Amber Rose,32,United States,Model,0.039034,7.0
Rick Perry,66,United States,Politician,0.059199,5.0
Rick Perry,66,United States,Politician,0.079017,5.5
Rick Perry,66,United States,Politician,0.018639,5.75
James Hinchcliffe,29,Canada,Racing Driver,0.074961,7.75
James Hinchcliffe,29,Canada,Racing Driver,0.067886,7.25
James Hinchcliffe,29,Canada,Racing Driver,0.075512,7.25
James Hinchcliffe,29,Canada,Racing Driver,0.089393,9.333333
James Hinchcliffe,29,Canada,Racing Driver,0.101911,9.666667
James Hinchcliffe,29,Canada,Racing Driver,0.106655,9.5
James Hinchcliffe,29,Canada,Racing Driver,0.116107,9.25
James Hinchcliffe,29,Canada,Racing Driver,0.150739,11.6666
James Hinchcliffe,29,Canada,Racing Driver,0.195551,9.0
James Hinchcliffe,29,Canada,Racing Driver,0.220324,9.833333
James Hinchcliffe,29,Canada,Racing Driver,0.21518,9.74995
Babyface,57,United States,Singer/Rapper,0.080836,6.5
Babyface,57,United States,Singer/Rapper,0.089983,7.5
Babyface,57,United States,Singer/Rapper,0.083817,6.25
Babyface,57,United States,Singer/Rapper,0.038214,6.0
Vanilla Ice,48,United States,Singer/Rapper,0.078022,6.25
Vanilla Ice,48,United States,Singer/Rapper,0.078547,6.5
Vanilla Ice,48,United States,Singer/Rapper,0.078083,5.75
Vanilla Ice,48,United States,Singer/Rapper,0.074903,7.666667
Jana Kramer,32,United States,Singer/Rapper,0.084053,6.75
Jana Kramer,32,United States,Singer/Rapper,0.086649,7.25
Jana Kramer,32,United States,Singer/Rapper,0.086583,6.5
Jana Kramer,32,United States,Singer/Rapper,0.096672,7.666667
Jana Kramer,32,United States,Singer/Rapper,0.116572,8.666667
Jana Kramer,32,United States,Singer/Rapper,0.142986,10.0
Jana Kramer,32,United States,Singer/Rapper,0.138647,8.625
Jana Kramer,32,United States,Singer/Rapper,0.165519,10.0
Jana Kramer,32,United States,Singer/Rapper,0.20771,10.0
Jana Kramer,32,United States,Singer/Rapper,0.278998,9.666667
Jana Kramer,32,United States,Singer/Rapper,0.250077,8.875
Terra Jole,36,United States,TV Personality,0.075787,6.25
Terra Jole,36,United States,TV Personality,0.089877,7.75
Terra Jole,36,United States,TV Personality,0.097177,7.5
Terra Jole,36,United States,TV Personality,0.099605,8.333333
Terra Jole,36,United States,TV Personality,0.117566,9.0
Terra Jole,36,United States,TV Personality,0.105112,7.5
Terra Jole,36,United States,TV Personality,0.1339,8.625
Terra Jole,36,United States,TV Personality,0.168815,8.0
Terra Jole,36,United States,TV Personality,0.193756,9.5
Terra Jole,36,United States,TV Personality,0.002768,10.0
Charo,66,Spain,Actor/Actress,0.058044,5.25
Charo,66,Spain,Actor/Actress,0.066242,6.25
Charo,66,Spain,Actor/Actress,0.020549,6.0
Mr. T,64,United States,Actor/Actress,0.068684,5.0
Mr. T,64,United States,Actor/Actress,0.075628,5.5
Mr. T,64,United States,Actor/Actress,0.08255,6.0
Mr. T,64,United States,Actor/Actress,0.032221,7.0
Heather Morris,30,United States,Actor/Actress,0.094902,7.0
Heather Morris,30,United States,Actor/Actress,0.09905,7.5
Heather Morris,30,United States,Actor/Actress,0.112223,8.25
Heather Morris,30,United States,Actor/Actress,0.114899,8.75
Heather Morris,30,United States,Actor/Actress,0.117854,8.5
Heather Morris,30,United States,Actor/Actress,0.001876,9.25
Nancy Kerrigan,47,United States,Athlete,0.093625,7.0
Nancy Kerrigan,47,United States,Athlete,0.090616,7.0
Nancy Kerrigan,47,United States,Athlete,0.110001,8.25
Nancy Kerrigan,47,United States,Athlete,0.107073,8.25
Nancy Kerrigan,47,United States,Athlete,0.12101,9.0
Nancy Kerrigan,47,United States,Athlete,0.144121,8.375
Nancy Kerrigan,47,United States,Athlete,0.08556,9.0
Bonner Bolton,29,United States,Athlete,0.0739,5.5
Bonner Bolton,29,United States,Athlete,0.090937,7.0
Bonner Bolton,29,United States,Athlete,0.081239,6.0
Bonner Bolton,29,United States,Athlete,0.104131,8.0
Bonner Bolton,29,United States,Athlete,0.131221,7.5
Bonner Bolton,29,United States,Athlete,0.135709,7.875
Bonner Bolton,29,United States,Athlete,0.167348,7.75
Bonner Bolton,29,United States,Athlete,0.104551,7.25
Simone Biles,20,United States,Athlete,0.10603,8.0
Simone Biles,20,United States,Athlete,0.093553,7.25
Simone Biles,20,United States,Athlete,0.107078,8.0
Simone Biles,20,United States,Athlete,0.116236,9.0
Simone Biles,20,United States,Athlete,0.129386,9.5
Simone Biles,20,United States,Athlete,0.148586,8.625
Simone Biles,20,United States,Athlete,0.1607,9.75
Simone Biles,20,United States,Athlete,0.220515,9.0
Simone Biles,20,United States,Athlete,0.004244,10.0
David Ross,40,United States,Athlete,0.093508,7.0
David Ross,40,United States,Athlete,0.087384,6.75
David Ross,40,United States,Athlete,0.103104,7.75
David Ross,40,United States,Athlete,0.101276,7.75
David Ross,40,United States,Athlete,0.126775,7.25
David Ross,40,United States,Athlete,0.133614,7.75
David Ross,40,United States,Athlete,0.172711,8.0
David Ross,40,United States,Athlete,0.200915,8.125
David Ross,40,United States,Athlete,0.311736,8.75
David Ross,40,United States,Athlete,0.317359,9.083325
Rashad Jennings,32,United States,Athlete,0.102839,7.75
Rashad Jennings,32,United States,Athlete,0.103564,8.0
Rashad Jennings,32,United States,Athlete,0.09393,7.0
Rashad Jennings,32,United States,Athlete,0.125624,9.75
Rashad Jennings,32,United States,Athlete,0.125693,8.0
Rashad Jennings,32,United States,Athlete,0.150688,8.75
Rashad Jennings,32,United States,Athlete,0.161042,9.75
Rashad Jennings,32,United States,Athlete,0.230541,9.375
Rashad Jennings,32,United States,Athlete,0.342549,9.625
Rashad Jennings,32,United States,Athlete,0.341428,9.91665
Chris Kattan,46,United States,Comedian,0.05687,4.25
Chris Kattan,46,United States,Comedian,0.017067,5.5
Erika Jayne,45,United States,Singer/Rapper,0.081303,6.0
Erika Jayne,45,United States,Singer/Rapper,0.091968,7.0
Erika Jayne,45,United States,Singer/Rapper,0.088415,6.5
Erika Jayne,45,United States,Singer/Rapper,0.098741,7.5
Erika Jayne,45,United States,Singer/Rapper,0.002174,8.0
Normani,20,United States,Singer/Rapper,0.091128,6.75
Normani,20,United States,Singer/Rapper,0.10434,8.0
Normani,20,United States,Singer/Rapper,0.114731,8.5
Normani,20,United States,Singer/Rapper,0.104193,8.0
Normani,20,United States,Singer/Rapper,0.132948,9.75
Normani,20,United States,Singer/Rapper,0.156554,9.0
Normani,20,United States,Singer/Rapper,0.173405,10.5
Normani,20,United States,Singer/Rapper,0.243477,9.875
Normani,20,United States,Singer/Rapper,0.341471,9.5
Normani,20,United States,Singer/Rapper,0.341213,9.8333
Nick Viall,36,United States,TV Personality,0.079168,6.0
Nick Viall,36,United States,TV Personality,0.07965,6.25
Nick Viall,36,United States,TV Personality,0.086181,6.5
Nick Viall,36,United States,TV Personality,0.095605,7.5
Nick Viall,36,United States,TV Personality,0.11294,8.5
Nick Viall,36,United States,TV Personality,0.128852,7.625
Nick Viall,36,United States,TV Personality,0.079235,8.5
Sasha Pieterse,21,South Africa,Actor/Actress,0.064648,6.0
Sasha Pieterse,21,South Africa,Actor/Actress,0.0733,7.5
Sasha Pieterse,21,South Africa,Actor/Actress,0.067762,6.333333
Sasha Pieterse,21,South Africa,Actor/Actress,0.082074,8.0
Sasha Pieterse,21,South Africa,Actor/Actress,0.011141,8.0
Frankie Muniz,31,United States,Actor/Actress,0.084816,6.333333
Frankie Muniz,31,United States,Actor/Actress,0.097463,8.0
Frankie Muniz,31,United States,Actor/Actress,0.092691,7.0
Frankie Muniz,31,United States,Actor/Actress,0.10132,8.0
Frankie Muniz,31,United States,Actor/Actress,0.123371,9.666667
Frankie Muniz,31,United States,Actor/Actress,0.114791,7.75
Frankie Muniz,31,United States,Actor/Actress,0.157802,10.0
Frankie Muniz,31,United States,Actor/Actress,0.193547,8.833333
Frankie Muniz,31,United States,Actor/Actress,0.297518,8.5
Frankie Muniz,31,United States,Actor/Actress,0.26541,9.722175
Jordan Fisher,23,United States,Actor/Actress,0.09797,7.333333
Jordan Fisher,23,United States,Actor/Actress,0.096896,8.0
Jordan Fisher,23,United States,Actor/Actress,0.10952,8.333333
Jordan Fisher,23,United States,Actor/Actress,0.123604,9.666667
Jordan Fisher,23,United States,Actor/Actress,0.127483,10.0
Jordan Fisher,23,United States,Actor/Actress,0.143701,9.75
Jordan Fisher,23,United States,Actor/Actress,0.142739,9.0
Jordan Fisher,23,United States,Actor/Actress,0.215716,10.0
Jordan Fisher,23,United States,Actor/Actress,0.249089,9.666667
Jordan Fisher,23,United States,Actor/Actress,0.270794,10.0
Derek Fisher,43,United States,Athlete,0.07892,6.0
Derek Fisher,43,United States,Athlete,0.078711,6.333333
Derek Fisher,43,United States,Athlete,0.091173,7.0
Derek Fisher,43,United States,Athlete,0.002056,7.666667
Nikki Bella,33,United States,Athlete,0.087629,6.666667
Nikki Bella,33,United States,Athlete,0.081211,6.5
Nikki Bella,33,United States,Athlete,0.091001,7.0
Nikki Bella,33,United States,Athlete,0.099004,8.0
Nikki Bella,33,United States,Athlete,0.113571,9.0
Nikki Bella,33,United States,Athlete,0.130875,9.0
Nikki Bella,33,United States,Athlete,0.074838,8.0
Terrell Owens,43,United States,Athlete,0.066187,5.0
Terrell Owens,43,United States,Athlete,0.081308,6.5
Terrell Owens,43,United States,Athlete,0.0911,7.0
Terrell Owens,43,United States,Athlete,0.099597,8.0
Terrell Owens,43,United States,Athlete,0.104155,8.333333
Terrell Owens,43,United States,Athlete,0.134464,9.25
Terrell Owens,43,United States,Athlete,0.135537,8.166667
Terrell Owens,43,United States,Athlete,0.003306,8.5
Victoria Arlen,22,United States,Athlete,0.083103,6.333333
Victoria Arlen,22,United States,Athlete,0.087904,7.333333
Victoria Arlen,22,United States,Athlete,0.095234,7.333333
Victoria Arlen,22,United States,Athlete,0.111918,9.0
Victoria Arlen,22,United States,Athlete,0.112514,9.0
Victoria Arlen,22,United States,Athlete,0.112927,7.75
Victoria Arlen,22,United States,Athlete,0.148053,9.5
Victoria Arlen,22,United States,Athlete,0.227354,8.0
Victoria Arlen,22,United States,Athlete,0.003639,9.333333
Barbara Corcoran,68,United States,Entrepreneur,0.060435,4.666667
Barbara Corcoran,68,United States,Entrepreneur,0.026237,5.666667
Lindsey Stirling,31,United States,Musician,0.09325,7.333333
Lindsey Stirling,31,United States,Musician,0.086528,7.5
Lindsey Stirling,31,United States,Musician,0.112784,9.0
Lindsey Stirling,31,United States,Musician,0.104226,8.666667
Lindsey Stirling,31,United States,Musician,0.114021,9.333333
Lindsey Stirling,31,United States,Musician,0.140259,10.0
Lindsey Stirling,31,United States,Musician,0.136799,8.5
Lindsey Stirling,31,United States,Musician,0.185376,9.0
Lindsey Stirling,31,United States,Musician,0.234269,9.5
Lindsey Stirling,31,United States,Musician,0.260679,10.0
Debbie Gibson,47,United States,Singer/Rapper,0.07549,5.666667
Debbie Gibson,47,United States,Singer/Rapper,0.069874,6.833333
Nick Lachey,43,United States,Singer/Rapper,0.079861,6.0
Nick Lachey,43,United States,Singer/Rapper,0.079874,6.333333
Nick Lachey,43,United States,Singer/Rapper,0.091923,7.0
Nick Lachey,43,United States,Singer/Rapper,0.118204,7.333333
Nick Lachey,43,United States,Singer/Rapper,0.116531,7.333333
Nick Lachey,43,United States,Singer/Rapper,0.033892,6.5
Drew Scott,39,Canada,TV Personality,0.055476,5.333333
Drew Scott,39,Canada,TV Personality,0.067116,6.833333
Drew Scott,39,Canada,TV Personality,0.078448,7.666667
Drew Scott,39,Canada,TV Personality,0.079035,8.0
Drew Scott,39,Canada,TV Personality,0.082518,8.333333
Drew Scott,39,Canada,TV Personality,0.086443,7.5
Drew Scott,39,Canada,TV Personality,0.116225,9.5
Drew Scott,39,Canada,TV Personality,0.174702,7.833333
Drew Scott,39,Canada,TV Personality,0.215485,8.0
Drew Scott,39,Canada,TV Personality,0.203117,9.375
Vanessa Lachey,36,Philippines,TV Personality,0.072215,7.0
Vanessa Lachey,36,Philippines,TV Personality,0.073578,7.833333
Vanessa Lachey,36,Philippines,TV Personality,0.078363,7.666667
Vanessa Lachey,36,Philippines,TV Personality,0.078961,8.0
Vanessa Lachey,36,Philippines,TV Personality,0.094696,8.0
Vanessa Lachey,36,Philippines,TV Personality,0.102649,9.0
Vanessa Lachey,36,Philippines,TV Personality,0.088006,9.0
Jamie Anderson,27,United States,Athlete,0.054961,6.333333
Johnny Damon,44,United States,Athlete,0.052218,6.0
Kareem Abdul-Jabbar,71,United States,Athlete,0.109479,5.666667
Kareem Abdul-Jabbar,71,United States,Athlete,0.064543,7.375
Arike Ogunbowale,21,United States,Athlete,0.10103,6.666667
Arike Ogunbowale,21,United States,Athlete,0.118956,8.75
Jennie Finch Daigle,37,United States,Athlete,0.105389,7.0
Jennie Finch Daigle,37,United States,Athlete,0.12867,7.875
Jennie Finch Daigle,37,United States,Athlete,0.123691,7.25
Chris Mazdzer,29,United States,Athlete,0.105677,7.0
Chris Mazdzer,29,United States,Athlete,0.134937,8.25
Chris Mazdzer,29,United States,Athlete,0.140155,8.25
Mirai Nagasu,25,United States,Athlete,0.115399,7.666667
Mirai Nagasu,25,United States,Athlete,0.144533,9.25
Mirai Nagasu,25,United States,Athlete,0.152019,8.75
Tonya Harding,47,United States,Athlete,0.115736,7.666667
Tonya Harding,47,United States,Athlete,0.134862,8.25
Tonya Harding,47,United States,Athlete,0.182924,8.75
Tonya Harding,47,United States,Athlete,0.3285,9.333333
Josh Norman,30,United States,Athlete,0.11972,8.0
Josh Norman,30,United States,Athlete,0.128838,7.875
Josh Norman,30,United States,Athlete,0.193579,9.5
Josh Norman,30,United States,Athlete,0.333657,9.5
Adam Rippon,28,United States,Athlete,0.120391,8.0
Adam Rippon,28,United States,Athlete,0.144661,9.25
Adam Rippon,28,United States,Athlete,0.207632,10.25
Adam Rippon,28,United States,Athlete,0.337843,9.666667
Juan Pablo Di Pace,39,Argentina,Actor/Actress,0.075696,7.333333
Juan Pablo Di Pace,39,Argentina,Actor/Actress,0.08528,8.666667
Juan Pablo Di Pace,39,Argentina,Actor/Actress,0.097592,10.0
Juan Pablo Di Pace,39,Argentina,Actor/Actress,0.1035,8.0
Juan Pablo Di Pace,39,Argentina,Actor/Actress,0.110913,9.666667
Juan Pablo Di Pace,39,Argentina,Actor/Actress,0.114578,10.0
Juan Pablo Di Pace,39,Argentina,Actor/Actress,0.116305,9.333333
Juan Pablo Di Pace,39,Argentina,Actor/Actress,0.132242,10.0
Evanna Lynch,27,Ireland,Actor/Actress,0.06277,6.0
Evanna Lynch,27,Ireland,Actor/Actress,0.078757,8.0
Evanna Lynch,27,Ireland,Actor/Actress,0.087958,9.0
Evanna Lynch,27,Ireland,Actor/Actress,0.103545,8.0
Evanna Lynch,27,Ireland,Actor/Actress,0.09255,8.0
Evanna Lynch,27,Ireland,Actor/Actress,0.111857,9.666667
Evanna Lynch,27,Ireland,Actor/Actress,0.121938,9.833333
Evanna Lynch,27,Ireland,Actor/Actress,0.176758,9.666667
Evanna Lynch,27,Ireland,Actor/Actress,0.223995,10.0
Nancy McKeon,52,United States,Actor/Actress,0.084364,6.5
Nancy McKeon,52,United States,Actor/Actress,0.083828,6.833333
Nancy McKeon,52,United States,Actor/Actress,0.002105,7.333333
John Schneider,58,United States,Actor/Actress,0.078433,6.0
John Schneider,58,United States,Actor/Actress,0.088452,7.166667
John Schneider,58,United States,Actor/Actress,0.109559,7.0
John Schneider,58,United States,Actor/Actress,0.11328,7.0
John Schneider,58,United States,Actor/Actress,0.114944,8.0
John Schneider,58,United States,Actor/Actress,0.117211,6.333333
John Schneider,58,United States,Actor/Actress,0.080622,9.0
Milo Manheim,17,United States,Actor/Actress,0.086948,6.666667
Milo Manheim,17,United States,Actor/Actress,0.105462,8.666667
Milo Manheim,17,United States,Actor/Actress,0.108615,9.0
Milo Manheim,17,United States,Actor/Actress,0.122095,9.666667
Milo Manheim,17,United States,Actor/Actress,0.128404,9.0
Milo Manheim,17,United States,Actor/Actress,0.142157,10.0
Milo Manheim,17,United States,Actor/Actress,0.149998,9.666667
Milo Manheim,17,United States,Actor/Actress,0.208373,9.166667
Milo Manheim,17,United States,Actor/Actress,0.272954,10.0
Danelle Umstead,46,United States,Athlete,0.076387,6.0
Danelle Umstead,46,United States,Athlete,0.002454,6.166667
Mary Lou Retton,50,United States,Athlete,0.084951,6.666667
Mary Lou Retton,50,United States,Athlete,0.092484,7.666667
Mary Lou Retton,50,United States,Athlete,0.095821,8.0
Mary Lou Retton,50,United States,Athlete,0.122791,8.666667
Mary Lou Retton,50,United States,Athlete,0.117296,8.333333
Mary Lou Retton,50,United States,Athlete,0.002242,8.0
DeMarcus Ware,36,United States,Athlete,0.097635,7.666667
DeMarcus Ware,36,United States,Athlete,0.09405,7.833333
DeMarcus Ware,36,United States,Athlete,0.103788,8.666667
DeMarcus Ware,36,United States,Athlete,0.116373,7.333333
DeMarcus Ware,36,United States,Athlete,0.121663,8.666667
DeMarcus Ware,36,United States,Athlete,0.122387,8.666667
DeMarcus Ware,36,United States,Athlete,0.074433,8.833333
Nikki Glaser,34,United States,Comedian,0.002675,5.833333
Bobby Bones,38,United States,Radio Personality,0.082744,6.666667
Bobby Bones,38,United States,Radio Personality,0.075965,6.5
Bobby Bones,38,United States,Radio Personality,0.089543,7.666667
Bobby Bones,38,United States,Radio Personality,0.102716,6.666667
Bobby Bones,38,United States,Radio Personality,0.096339,7.0
Bobby Bones,38,United States,Radio Personality,0.129338,7.333333
Bobby Bones,38,United States,Radio Personality,0.162133,8.833333
Bobby Bones,38,United States,Radio Personality,0.19657,7.5
Bobby Bones,38,United States,Radio Personality,0.239445,9.0
Tinashe,25,United States,Singer/Rapper,0.097639,7.666667
Tinashe,25,United States,Singer/Rapper,0.104837,8.666667
Tinashe,25,United States,Singer/Rapper,0.107949,9.0
Tinashe,25,United States,Singer/Rapper,0.001825,8.666667
Alexis Ren,21,United States,Social Media Personality,0.095704,7.333333
Alexis Ren,21,United States,Social Media Personality,0.100454,8.166667
Alexis Ren,21,United States,Social Media Personality,0.106763,8.666667
Alexis Ren,21,United States,Social Media Personality,0.136083,8.333333
Alexis Ren,21,United States,Social Media Personality,0.138531,9.666667
Alexis Ren,21,United States,Social Media Personality,0.129603,9.0
Alexis Ren,21,United States,Social Media Personality,0.143301,9.166667
Alexis Ren,21,United States,Social Media Personality,0.221082,9.666667
Alexis Ren,21,United States,Social Media Personality,0.263605,9.5
Joe Amabile,32,United States,TV Personality,0.074053,4.666667
Joe Amabile,32,United States,TV Personality,0.087977,5.833333
Joe Amabile,32,United States,TV Personality,0.090308,6.0
Joe Amabile,32,United States,TV Personality,0.077791,5.0
Joe Amabile,32,United States,TV Personality,0.07936,5.666667
Joe Amabile,32,United States,TV Personality,0.130627,7.333333
Joe Amabile,32,United States,TV Personality,0.151268,7.833333
Joe Amabile,32,United States,TV Personality,0.064974,7.666667
Kate Flannery,55,United States,Actor/Actress,0.07803,5.0
Kate Flannery,55,United States,Actor/Actress,0.104053,7.0
Kate Flannery,55,United States,Actor/Actress,0.122526,8.0
Kate Flannery,55,United States,Actor/Actress,0.105159,6.5
Kate Flannery,55,United States,Actor/Actress,0.113675,8.0
Kate Flannery,55,United States,Actor/Actress,0.111111,9.0
Kate Flannery,55,United States,Actor/Actress,0.072185,8.0
Kate Flannery,55,United States,Actor/Actress,0.003209,8.6666
James Van Der Beek,42,United States,Actor/Actress,0.107629,7.0
James Van Der Beek,42,United States,Actor/Actress,0.098979,6.666667
James Van Der Beek,42,United States,Actor/Actress,0.117808,7.666667
James Van Der Beek,42,United States,Actor/Actress,0.100689,7.0
James Van Der Beek,42,United States,Actor/Actress,0.122873,8.666667
James Van Der Beek,42,United States,Actor/Actress,0.111111,9.0
James Van Der Beek,42,United States,Actor/Actress,0.171198,9.0
James Van Der Beek,42,United States,Actor/Actress,0.223866,10.6666
James Van Der Beek,42,United States,Actor/Actress,0.177713,9.0
James Van Der Beek,42,United States,Actor/Actress,0.181971,8.5
Kel Mitchell,41,United States,Actor/Actress,0.083007,5.333333
Kel Mitchell,41,United States,Actor/Actress,0.099339,6.666667
Kel Mitchell,41,United States,Actor/Actress,0.103236,6.666667
Kel Mitchell,41,United States,Actor/Actress,0.113501,8.0
Kel Mitchell,41,United States,Actor/Actress,0.122879,8.666667
Kel Mitchell,41,United States,Actor/Actress,0.111111,8.666667
Kel Mitchell,41,United States,Actor/Actress,0.076507,8.5
Kel Mitchell,41,United States,Actor/Actress,0.213474,9.999933
Kel Mitchell,41,United States,Actor/Actress,0.179669,9.25
Kel Mitchell,41,United States,Actor/Actress,0.20931,9.5
Kel Mitchell,41,United States,Actor/Actress,0.254929,9.833333
Ray Lewis,44,United States,Athlete,0.07642,5.0
Ray Lewis,44,United States,Athlete,0.003657,5.0
Lamar Odom,39,United States,Athlete,0.056967,3.666667
Lamar Odom,39,United States,Athlete,0.059815,4.0
Lamar Odom,39,United States,Athlete,0.062118,4.0
Lamar Odom,39,United States,Athlete,0.069252,5.0
Sailor Brinkley-Cook,21,United States,Model,0.090074,6.0
Sailor Brinkley-Cook,21,United States,Model,0.087511,6.0
Sailor Brinkley-Cook,21,United States,Model,0.114219,7.666667
Sailor Brinkley-Cook,21,United States,Model,0.106923,7.75
Sailor Brinkley-Cook,21,United States,Model,0.110737,8.0
